NODE_KEY,PRODCUT_ID,TYPE_CODE,CATEGORY,DESC_GUID_NODE_KEY,SUPPLIER_GUID_NODE_KEY,TAX_TARIF_CODE,MEASURE_UNIT,WEIGHT_MEASURE, WEIGHT_UNIT, CURRENCY_CODE,PRICE,WIDTH,DEPTH,HEIGHT,DIM_UNIT
6b7d4134-7a09-4603-bd61-8094fcb0cf7e,01J3B94GXGXJV1WBZ6N4QGBCBK,PT,Glass,7371fc8b-4b27-4fae-bb9d-221f689df5e7,a146c963-cec7-4590-ba52-49b86a702ed9,36987-1218,KG,13,KG,EUR,10,76,37,15,CM
b8839275-97cb-4561-b6f4-20314271561c,01J3B94GXJMXB3CY1SMPP4XQFF,JP,Glass,5a19a03c-bd5d-462d-ae6c-d983f4dfb1db,44202061-f1a9-4090-93d6-f51b5d4a99f2,49288-0322,KG,71,KG,JPY,68,14,12,3,CM
28df8eb2-1984-401b-b81b-913d855e9d2e,01J3B94GXMN3J7VTFM99QGTYZC,CN,Wood,1ff0c0b7-0950-4a69-933a-808f58cc3882,67e6a19c-fa80-400a-918f-077f88deeefd,50742-123,KG,69,KG,CNY,99,57,73,62,CM
fa24dc74-8a69-4cd2-91ad-5bbcd9e9e4d1,01J3B94GXN5503RXSN6CDZRASV,CO,Plexiglass,a6124927-ab70-4510-a4f5-8e2cf37da3e3,5b27787a-0e21-4d61-b07c-15f93cacc40b,49967-382,KG,47,KG,COP,64,65,54,70,CM
46666286-2685-4e6a-afd0-48f73c75ff46,01J3B94GXQNEPYBFKHQ80ABGBG,CN,Wood,7a1f0149-e569-4f83-ac75-76629ccddd0c,d9f834f1-5d46-427d-99af-a88ff1fea16f,59535-8701,KG,75,KG,CNY,28,27,80,95,CM
68d5b4de-19a4-4f0e-a246-0ed9f3289161,01J3B94GXSV9FF4P3PJCYTEJ7W,CN,Plexiglass,b01db6ca-5c2a-4d10-ac11-155755401141,48680da1-a748-4ab1-b5f0-8e0f7a2118ca,0904-6041,KG,51,KG,CNY,75,3,16,5,CM
d845bce9-a4a4-4356-b09e-5972c67725ca,01J3B94GXTC1RCCEEE6QN4KMG5,CN,Wood,00f271bc-ad96-48ae-8782-eea0d376374c,fa6d4ae9-5b7a-4acb-86cd-a08c6de6781c,52083-242,KG,66,KG,CNY,42,62,61,34,CM
fcb0fbe5-3a44-4d09-bc36-eebb5f59b4b9,01J3B94GXW3WJ8B39T3Y8Z2NY4,ZA,Granite,0e81c6e3-bf03-4e74-b38a-1e2b968b1ebe,575df895-3acd-4bce-be42-aaac6e60fd5c,59262-259,KG,48,KG,ZAR,37,48,70,64,CM
a01db629-4e3c-4e4d-8b3b-08434a9355f0,01J3B94GXY356QDMXPZC621KNZ,KZ,Vinyl,44acf904-3b01-45d2-9ccc-7df2293e5341,37f8d27e-2ea7-4eed-9d59-51f454476ca3,0113-0008,KG,1,KG,KZT,71,22,24,31,CM
4e8a931f-c696-4a62-bb4a-19d5b3006a97,01J3B94GXZ03GZXX56E6Z4K0EH,CN,Rubber,f34088d4-81e9-4503-9df7-0af0d32dbc2a,56b0b417-027b-4205-a269-53930346df72,13537-546,KG,77,KG,CNY,75,64,79,57,CM
176e8c50-3f87-4cf5-9d60-3860a97ce5f9,01J3B94GY1SVPWXFME93XSK4T1,CZ,Wood,b7e6db50-8863-4670-9d9a-c51d92117678,adcca99b-af49-4fca-ad84-73587502aa4c,68428-145,KG,23,KG,CZK,77,90,17,9,CM
00413d2f-864a-4923-9439-8ffc46412d05,01J3B94GY3GZCDFC1W5JQ7CPR0,CN,Aluminum,f9b64d4e-a1f5-40cb-85f4-04a7ab0a54c4,f3a1773d-7d59-4ffc-a580-eee945567fc3,0031-8713,KG,51,KG,CNY,61,88,64,10,CM
8a276fa0-c345-4228-89e3-9874bd0f85e7,01J3B94GY4V9NA5G9TQB0KDB91,RU,Plastic,3e1b7d0b-f607-4cd6-a322-80c660a928bc,51ae4e02-b3ec-45c6-8265-ece46de3a4bd,0378-3513,KG,32,KG,RUB,61,96,77,65,CM
32b240c1-bbd7-4fc6-8d82-dade43b5149a,01J3B94GY6QAFXR49PMVZ8G6ZF,US,Granite,695c8b85-89e5-485f-b5b5-dee323549354,2251620c-5d1e-42d9-b5f5-0f73109c0374,60977-144,KG,59,KG,USD,98,44,86,43,CM
19aef92c-7e49-4663-b3db-971857d3bae7,01J3B94GY8DMBFVSFHS1FR6FGD,SE,Aluminum,362b9202-1c22-4e65-a5e2-7d328c8920f1,f197c864-bf0b-4548-9c49-11a7136f51c9,54973-3104,KG,87,KG,SEK,19,33,23,98,CM
203a2d71-84fa-4df5-a1eb-ad99ae6f5ea9,01J3B94GY9AMK6V3N6838MF9S7,VN,Plastic,f42b745e-8e95-43e2-ac4f-fcde29017313,3a317efa-fffb-4d14-a2b8-2d2058aa4bc4,70253-455,KG,76,KG,VND,78,98,35,96,CM
2bcd915b-f546-43e0-8598-35a8053e0b18,01J3B94GYB9ABH3DCFA47Y051P,RU,Wood,a2363055-6e70-4f97-94d9-837c64bc2f49,f4b04b65-1aae-4bfc-a143-1ea20529e86f,52959-989,KG,19,KG,RUB,78,41,90,13,CM
d9a3dcdc-d847-474f-8ab6-8372cfe50d98,01J3B94GYD8GPYM3X7Z0YTR4AA,PL,Plastic,39bcfdb8-eb1a-46b2-946a-3ac5d09750c5,931cf960-db40-478a-80c9-c34df66b4cb6,51079-764,KG,94,KG,PLN,33,44,30,52,CM
5b50bfa5-9f1b-4798-91f5-cf038b4957c1,01J3B94GYEX97JF5YRWA624J89,CN,Glass,602d1b4f-2eb8-4e1c-8c9f-3e14d5c95605,647c899c-b079-481e-8136-108a22b4523f,60681-6201,KG,75,KG,CNY,14,81,72,67,CM
6460f757-ef5b-48a6-9dbc-6efbc9ee8141,01J3B94GYG75MPABTVPWPWZRF0,UA,Plexiglass,705b9e7f-7a68-4017-aa48-d908c0a4fb24,b24ff51e-4e00-4c80-beab-68490f7a40b3,51645-705,KG,82,KG,UAH,84,1,89,29,CM
95341d42-3639-4d75-9dbe-a670e6bec75e,01J3B94GYJ93F0THM9EBQRD516,ID,Wood,2f89d2a1-4ae0-4730-baee-6766f844b536,0d7ff533-1c4f-429a-9148-d0a8698cecfc,41520-416,KG,11,KG,IDR,9,75,90,85,CM
e7960360-ed31-4c0d-b367-88403d224345,01J3B94GYK8XXF4T44RGP4WR7P,SY,Stone,2347fcfc-a3b9-4b31-927d-98c533ebdaf3,ede3f42c-ff74-4bbc-a89c-0872e4dba182,64578-0103,KG,60,KG,SYP,44,51,43,24,CM
4dde2a2a-d259-4079-9928-8b74f55f9483,01J3B94GYN0W7MHMNS86ENFERD,US,Steel,77f72b09-da33-427f-8ca1-9b96cc7e9901,a610b119-a711-4e23-a980-b3d54f98cd8c,51401-002,KG,32,KG,USD,50,11,23,40,CM
65fc59b9-98f9-44f9-999f-3e2d1628a519,01J3B94GYQGEVER0W2YP9XK0QK,RS,Rubber,522181f0-2cd9-4e00-99c6-15263d4503f8,1868514a-ff38-4828-91b4-db8da6ffd935,60505-2656,KG,12,KG,RSD,23,66,99,76,CM
72948737-edbf-462b-8008-86d6ffea7758,01J3B94GYR80MRXRWPHT6RXC72,PE,Vinyl,3c47120a-ebad-4c86-90b4-4d3fa4226640,46be5ed1-f8df-4d48-b821-b5889aee35fc,37000-073,KG,58,KG,PEN,13,7,16,50,CM
6ac1e496-c60d-4bee-871f-5bd752047fe7,01J3B94GYTNXS0XBMYBD2SNN9P,JP,Plastic,0e6acd3a-77d1-4526-9eae-0d8425fedd42,d6638622-486b-49c4-8847-b64657feba1e,60429-065,KG,16,KG,JPY,35,34,62,6,CM
688d711c-0783-4679-a557-a5b9a125263a,01J3B94GYWPBMCNEA33QKY31T0,ID,Plexiglass,81341c60-b0b6-4251-9aa6-0da4886c9e8c,896c6f42-d703-4ae0-af9a-3a7701f96eb9,51079-453,KG,64,KG,IDR,12,98,92,1,CM
a91a65ac-2d40-428e-80d2-4a112fba0b70,01J3B94GYXXZ481631BPRY95XA,PL,Steel,4555f491-f333-4c07-90ef-35f38aeaf1d8,a099af9b-abfc-4b34-b0e4-bf50c7f86a47,0268-1191,KG,7,KG,PLN,85,55,85,82,CM
6879cf11-1877-415f-825c-1d08a2f52a5f,01J3B94GYZ2F0TARM1N5V74MT5,CN,Plastic,ecca022c-57ef-459e-8bc9-250c33d00433,e352e3ce-48c5-41c0-8760-d5ba86685ac7,64942-1344,KG,96,KG,CNY,70,54,94,25,CM
87d41613-8e62-4954-9b43-5ddb756046dc,01J3B94GZ1K78MDKTF7D6J0K64,RU,Plastic,01ff1924-4527-48da-8046-5bf4fe937f8a,0f78ea1f-1402-4f6d-a23b-14155f499870,50181-0018,KG,62,KG,RUB,25,29,22,92,CM
976cad23-ea72-4f6d-8775-14d34791b020,01J3B94GZ3MZXEMTTHRHSS3WP1,GR,Brass,d2fa151c-d306-4af9-b519-54d4b64f622f,78621d20-1bcc-43a2-aff1-2bede36032cc,49999-949,KG,41,KG,EUR,35,11,97,37,CM
3b46d107-6e7a-47ca-9d00-2a9ac5b190b1,01J3B94GZ45S858GCNBAYFTJT3,FR,Glass,e2224de1-1713-4d6c-b257-e877b1f3e128,ff017646-6043-4afb-bb31-a37e240c7928,35356-544,KG,7,KG,EUR,61,88,42,59,CM
9608e9a1-34e3-4212-b839-0df2ad69c5cb,01J3B94GZ63HMMGS0NZKP3S2W7,VN,Glass,cfb93775-43e0-4f03-b65d-82aa31abec02,f565f67e-8183-436a-83e6-11168d2a6c93,52959-920,KG,90,KG,VND,13,15,39,97,CM
f7b6c18f-92ce-4027-bfa2-d788d156bf5c,01J3B94GZ89S27T3S61DDXA2D7,RU,Steel,e5959c71-9c85-4136-91d6-ac7b8b400ed0,6195a016-4c3c-4c25-8810-e506ee431f87,0173-0344,KG,53,KG,RUB,5,72,69,8,CM
88d18b36-cc34-4c50-ba04-853fbaab105b,01J3B94GZA7D96V82RTC2TPSJZ,FR,Steel,431fbdb5-b0c5-48e8-9138-0de35ff6a26b,cb46e632-97cf-4229-acdb-c5e97db0cf76,60760-974,KG,96,KG,EUR,43,62,36,37,CM
ba3de475-771d-4270-855b-123166d521a6,01J3B94GZBT981XSZWZF45QTTJ,JP,Plastic,1d6a2dac-ec9c-4271-914a-3c2962aa5997,ae79dcce-9544-4e86-a0a3-f1f66a844aaa,55301-016,KG,12,KG,JPY,92,32,39,33,CM
50e97691-90ab-484f-924b-f6e135a96f0e,01J3B94GZDY6FBG9NFFGCGTBFQ,NG,Wood,86c8c792-b034-4584-8039-8e80deae274c,af6031e1-52c5-4de8-95a3-0ae5d1784142,44911-0031,KG,87,KG,NGN,60,36,29,49,CM
c873e1e9-a645-4cda-a7fe-aee67c48dbf8,01J3B94GZEWCSQJTZ0Y7FQRYEM,BR,Stone,fb84f08d-427f-419c-b2ef-61917cb5b257,4233349d-8e68-4f24-903e-1ff1207fcb86,55566-9500,KG,83,KG,BRL,100,86,99,90,CM
e4b782a4-fb56-454d-ac81-8568e991d2e0,01J3B94GZGWQZSKEWY95Y5V7YB,GU,Aluminum,993476ba-f29a-40c3-a2b2-af60c37e4062,af166b2f-a181-4f95-bc37-d72c92376c88,55711-069,KG,6,KG,USD,4,79,67,72,CM
425b9a0a-2930-4f60-9d6d-3480ee327ca0,01J3B94GZJ0251EZV33R7TC37S,JP,Wood,f0b019f2-7509-46f8-b522-054494ed4368,186eeb05-7eef-4137-aea7-eb7530780597,54569-1056,KG,77,KG,JPY,99,51,61,22,CM
d64c6dc5-d293-4a05-980f-7a3fb19fe370,01J3B94GZMVZM22ANA3EKMWFMP,CN,Steel,76ae7717-d007-4cba-bee2-a079dc5c1e87,00b7dcaa-2d47-4509-81b1-7a3535ed6311,54868-3726,KG,94,KG,CNY,50,8,37,38,CM
d26c012d-d6b9-483e-b541-3dff0ed08d25,01J3B94GZNRT3BSW3DA3PA8XTZ,PE,Aluminum,c1306df6-942d-47c9-949b-fc5db27d278f,22c5f218-042b-4084-9112-9a00a64651e5,55910-078,KG,4,KG,PEN,33,91,29,19,CM
ddfee3a7-66a8-4243-960a-0be3fc0186ed,01J3B94GZQK95J290TGWSWF839,ID,Steel,baeeda44-cb52-41b9-8521-62b1aa25d3e4,a17450b9-6369-406d-9501-77eeeaa28333,13551-501,KG,91,KG,IDR,25,78,16,49,CM
c3b6cca9-65dc-4ac1-bc30-1d63582f4df1,01J3B94GZS7Y6685GJFMRMD3PB,US,Glass,77e62202-8948-435f-8187-08cd4733532f,f3206112-990c-4a42-a86e-c92d4f489f0e,0363-0612,KG,21,KG,USD,62,41,17,90,CM
c6ec54db-af52-4009-8ae8-ae6db71aeade,01J3B94GZTKV93XHJ1Y1R63WYM,RU,Vinyl,4d57f0e1-ac2e-4308-b8c8-2f96b856e96d,0b1c9c1a-2b20-4594-a5a1-2b48166f9239,51655-232,KG,75,KG,RUB,100,37,66,5,CM
d06b6397-6b01-4d1b-b7a2-3e05598858d6,01J3B94GZWTD2Z458S4S055G8D,RU,Stone,19b9235d-7b14-4e08-bf47-a779535caaed,2c16e02b-cdfe-442e-8189-ba0f7770afa2,62011-0057,KG,21,KG,RUB,98,65,8,58,CM
e0cd397b-a87d-4c1d-8e18-0da0710541b2,01J3B94GZY87PG0K5E8PBAW4Z3,SE,Plastic,59661c8a-92eb-41f3-a1d7-e88019983f60,fe536256-b0b4-4526-b454-b0475a708f23,63629-5065,KG,94,KG,SEK,67,98,54,16,CM
4169ca88-e99f-48d3-bd3e-7416cc6a75c2,01J3B94GZZ94TVTAB7HFFD24CQ,TH,Plexiglass,a915fe96-34ac-49c9-8c1d-9fc54bf7297e,05c66bae-ca60-4d2a-aabb-3be59483e0b1,43269-641,KG,46,KG,THB,96,36,5,3,CM
aae97182-ceb8-4c0c-80e7-0d36247962e6,01J3B94H01PY76EVXZE4W8WY63,BR,Wood,abdd23e2-b25a-437e-a05b-5f50ba23381e,7b601fca-4e0b-4f9f-8d48-9cbfe1871ce9,34460-6002,KG,72,KG,BRL,74,46,85,32,CM
d9653a91-5e00-407b-80c9-0eeaa7609554,01J3B94H030MBKEY68MZVM8NKA,MX,Aluminum,8bd9ef32-8c6e-4a91-91c6-4d158bab57ae,3cd6ac2a-6446-4a9c-b521-548726d497ee,50844-532,KG,50,KG,MXN,40,20,49,76,CM
44a389d0-3349-415d-b8ee-b1c611a0f014,01J3B94H04NQ80PVWG1PXT01JH,KR,Stone,753f6f19-19fc-436e-8736-8b5ad25d75f2,4d3de3ef-8099-4154-9e74-7a25c7592fcc,68472-066,KG,88,KG,KRW,91,14,61,1,CM
ebf57c48-91a3-4b48-a598-34cc5be5a2eb,01J3B94H06FK0EFEW598QRPWJR,ID,Plastic,c0fc44fa-a050-4c4a-b54e-5707b2395835,d779497e-3938-4481-bf10-74e416acf2b7,55528-001,KG,57,KG,IDR,5,29,72,98,CM
c2f8b12a-4f69-40cd-be65-c69bed342cf0,01J3B94H0861GQRHH0XP45G11V,PH,Vinyl,ecd028bb-08e0-40bc-9af7-dee5a156de50,e935bbb1-05c8-4e62-8e81-b596989a3441,0069-0469,KG,29,KG,PHP,98,99,58,28,CM
a6bd6b82-aee2-4dc8-ba14-fe84fc04d4e4,01J3B94H09938SKKPQN2D9JEJF,ID,Stone,d13dd860-be0d-459e-81a6-0d5c43f87c35,bf2aee72-cc57-46a1-917c-e6916467e7f2,58668-2231,KG,7,KG,IDR,80,29,5,47,CM
9bfc54f7-dcb5-4185-85e7-0abea2840e87,01J3B94H0BG5FN4FH12RQC3KQM,PH,Steel,3eff4153-883b-4338-9848-7e6c3b69e14e,e4de1806-6784-4959-a2c3-d106fa4ccaaf,37808-240,KG,5,KG,PHP,24,55,67,33,CM
464aa02e-9571-454d-a17d-e19aa57f758f,01J3B94H0D6B4KEY4P683QJZBS,SE,Wood,794164f7-0265-41ae-82c1-78e8beaeda4c,d434904e-d025-43d5-97e6-ff7102a47e1d,57520-0364,KG,78,KG,SEK,97,42,100,56,CM
09a91e47-1f02-4cfa-89bd-f6367501a1e4,01J3B94H0EPP98J69BQMMHGWNN,RU,Plexiglass,5e64c16e-a7cf-462d-8ee9-ec0decca2ab5,92a56a06-6d94-4d79-bf5a-a101e80afd8a,49643-352,KG,29,KG,RUB,44,97,89,68,CM
0937915f-783c-4277-b05a-f64ce19b9209,01J3B94H0G975B448HTVG3ATME,MT,Vinyl,c94243ff-54d6-4df6-b527-b4625f39f035,87fc4c33-fc88-4b38-887c-b4f8a5e29ac1,59115-087,KG,29,KG,EUR,82,22,84,57,CM
b44f0315-20a1-446f-b613-cd5fca072372,01J3B94H0JDM6V9XK3M2CQ5N08,CN,Wood,088a04a7-f49e-4b37-a9b7-698c39ee0416,75ccd76a-6edf-4825-a8b9-73d4a3f3049d,47202-1503,KG,43,KG,CNY,39,38,12,23,CM
15f85970-972a-4796-be63-86cf566a722e,01J3B94H0K7NMH9CPPYPD52QRN,PE,Stone,78606ed4-7aac-447a-8415-0cd2ccc2902b,702c857b-6aa1-4526-b702-3013d3211813,54868-6260,KG,89,KG,PEN,95,38,73,90,CM
ed036281-65f8-4da2-a1d8-a0d2be802957,01J3B94H0N5ZQJK5W961ENAHPP,ID,Glass,c203e5d8-682c-4838-a4e8-ac6b4d739a4a,94e243bb-79f4-4c7a-bc65-a9ad9954d52f,67877-121,KG,94,KG,IDR,45,88,59,66,CM
ca936ef5-4be1-46af-a383-5b1fbcb28280,01J3B94H0QY94WGAWQA1RB26Q1,ES,Granite,321ee91a-2490-44fd-966c-3f02b8a3704e,79e25a8d-461f-4706-b2cd-430428a54bd1,49349-712,KG,73,KG,EUR,72,94,58,16,CM
84b16460-b463-47fd-8628-7424ffa422c3,01J3B94H0RP2NSZR5JJ9QFMED3,US,Glass,4c6fee1f-686d-44bd-ab2b-1394c1ed9a83,06d3ba59-c20e-4a13-99aa-9437c47c1ce5,13537-067,KG,26,KG,USD,94,17,100,9,CM
c6bd9ba4-ea13-4364-9213-ac9f1ec652a1,01J3B94H0T2J4E4W0KTWMZWP45,DO,Steel,391d652f-21b9-40ff-9702-fd9abef150ff,c649d901-c255-4026-9e0b-fd630cd40167,51460-1111,KG,10,KG,DOP,24,96,89,54,CM
625642dc-164c-40a6-b2e4-c18894d4295b,01J3B94H0WB7EWR7JCD45DS7NQ,CZ,Glass,64a51f7f-7b52-40cc-9238-70da2cbbe616,18e0673f-6de1-4182-8639-395a76a07b57,54868-5279,KG,16,KG,CZK,70,30,32,29,CM
9b2274f6-e9a7-47bc-8093-a6096bf344ed,01J3B94H0X02ZYY5DAKYZ6N4AS,EC,Wood,c490e9b1-2ef7-4f0e-80e2-6883d0b1324c,78f86573-4cff-45cb-b7f8-060c798597ea,65044-5078,KG,27,KG,USD,15,57,62,80,CM
442de8f0-3bd9-48ec-b87a-5f6aa82ee95b,01J3B94H0ZWZ3WFJCFX24FYNAK,UA,Plexiglass,bacb4517-8ba5-4886-a5e4-54d6d461c71d,b1cd98ee-d66d-45a2-bd8b-96196c74bd59,55150-172,KG,74,KG,UAH,12,61,43,34,CM
3abf3582-fde0-44e1-a30e-82ef6ce7337f,01J3B94H112TXJPVPAF9PSJN79,CN,Rubber,0e2d99d2-bceb-4dea-9360-5b4513deb5a5,017aabfe-9f6e-4143-ab09-387a5e7fc616,63941-449,KG,78,KG,CNY,64,76,58,33,CM
11ecdb29-8913-4888-be1e-f009c952a010,01J3B94H12HSWKXRY3SFGJQ8AC,CN,Brass,bfbefcc6-b8fc-424d-abe3-4911a03a3b32,c8d5d92f-690a-49e0-8ff7-3411ec8e732a,49288-0143,KG,67,KG,CNY,3,65,1,76,CM
7db0a673-be25-4f2d-8a39-5deb7a4f25f9,01J3B94H147W7ATSRGEYXZP2GP,CN,Plastic,814bde5d-596d-4e5b-946b-4eaa5fdd1818,1c255899-a79a-4f92-86e7-0aed2261e0be,36987-2010,KG,8,KG,CNY,98,40,85,54,CM
4c943646-05e1-4a01-872c-49d66a14c5cb,01J3B94H16VCRKG0PFJXNY0K2N,CO,Steel,77206309-047e-41d8-8f9c-7ed285b8e282,bb886a26-ba2a-4ece-8cc7-562fa43cec5f,48951-6005,KG,41,KG,COP,72,72,38,94,CM
8df4e01f-83d3-4847-9604-530a2d6ac423,01J3B94H182VG608T9YCWPN69M,ID,Granite,5936b755-22c5-46fd-b367-8d24389515bc,7d7c5732-9fd0-4e35-b25b-fcb2b3e777e0,52125-412,KG,35,KG,IDR,53,69,40,12,CM
13501436-976a-4e29-a6fb-74cf73164be9,01J3B94H191VB42TNB0QW7BJ7D,KW,Steel,0e0c3662-e628-4456-9c81-38a40093d378,c6008eeb-c28a-4b91-ab56-805ae6fe7814,16590-324,KG,1,KG,KWD,21,19,13,79,CM
aee99f54-3ba7-4d44-9198-940e5e0da5cb,01J3B94H1BKWT27C20XV5BHBG7,BA,Plexiglass,3bca3848-8fd5-4ad7-a9e5-54efa9c4009d,89461365-0a64-4467-92d0-14ee94b6dd1a,35356-174,KG,29,KG,BAM,63,33,26,23,CM
0c34b048-6fdc-436b-860c-4091437bf12c,01J3B94H1DN1PF3ZE51C1YWVZD,CZ,Steel,312be865-2a84-46fb-9a03-12207d1ba620,06199507-158f-4183-b247-3ab66c51dab2,55289-301,KG,83,KG,CZK,92,70,42,82,CM
12952410-def0-42e2-98fa-404440ddaba3,01J3B94H1EQ1X5HEC5GHDX91JF,PT,Vinyl,12ae28e0-bae0-48f6-8d59-f6c3c08dae12,949c8336-8790-4bfa-a5e5-d34c7ba9e148,49349-910,KG,20,KG,EUR,32,17,35,21,CM
ee001e49-5d14-4faa-8c6d-e2ef1f412d23,01J3B94H1GKP6QPJRYNEFX4Z6C,ID,Plastic,fad9a9a8-8d5f-4532-ae56-6b70e3bab447,854cc9f3-41b5-40f4-9f74-30a0564f690d,43857-0294,KG,61,KG,IDR,63,32,40,80,CM
5c214fb3-125e-404c-b2a3-2a4a5a9793e7,01J3B94H1HF8Q9V5K0RPDJ4XME,MG,Vinyl,cdfd668b-aad4-484f-95d4-7a27147b90de,c327167b-8123-48f9-83f0-2079d0d80cdb,68703-008,KG,42,KG,MGA,75,17,15,84,CM
96c560a7-b91c-4bd9-a045-baf002db0a43,01J3B94H1KJV12CV783GHGV5GW,BR,Plexiglass,7a804a50-ac30-4644-ba02-94b0c5d2d98c,178dc3c5-cf38-43ce-8460-f8825c49ea26,41250-647,KG,13,KG,BRL,93,23,91,37,CM
623e4806-2fd6-4366-933c-e68a49363623,01J3B94H1N6BHRMXQDDWTF3PC7,PL,Vinyl,0b90ced5-d188-4b24-8458-16447cb7a9fc,f7a2ef17-7fbb-447b-b843-0d35c4bb114b,68180-199,KG,6,KG,PLN,94,62,23,89,CM
cab62f27-c3c8-4d6f-83d4-c4f2bb397f87,01J3B94H1P41Q4GV85P51K813C,CN,Brass,31a0f09d-3cdd-4b84-84c3-00b0eecea4fc,2efa9d79-e3a9-4ca3-83d2-1ced08505357,54575-371,KG,16,KG,CNY,34,46,93,47,CM
08afd765-35e1-4b75-9276-009507d5bc69,01J3B94H1RYBSNZDX1RDWBZFP6,NZ,Granite,b47e3043-10bf-495c-9b11-5856b2b8029d,6ad1b2c6-0a0a-495d-a65b-3b9355109bd1,43419-356,KG,58,KG,NZD,85,75,44,49,CM
5a233724-5e4e-4703-bdcd-d0d6bc5409f6,01J3B94H1TQ54VF786KEWASPK2,AF,Stone,4e343ab7-ee41-4d8c-a9c5-739118c7d16a,2e06eb6e-9b49-4091-9f4d-74e38a1e1b9e,0597-0138,KG,58,KG,AFN,79,15,90,40,CM
1b7d1839-c8d0-4093-b047-abf318dbc740,01J3B94H1V881BSZS0X1TH15H7,CN,Granite,20359c32-105b-40b5-92a2-7038a8aab067,62622f4e-1fdb-4260-9e43-cbe716e3c917,0378-6180,KG,9,KG,CNY,55,12,84,83,CM
d89d7f6d-28de-438b-9a27-bd2cc2985e30,01J3B94H1XN4KJQGJZB6Q6S95E,CN,Brass,22163952-169b-4075-b95d-9287030df381,3ba223b6-8e85-425e-80f6-5ede5090935a,67475-112,KG,100,KG,CNY,53,91,44,83,CM
5ff153d5-9d59-4b1e-82a4-faee63cc71ae,01J3B94H1YW9G1G282Z0Y2WGGA,PL,Plastic,91e99c39-b317-4985-9db5-852f660de09b,f1781441-e4c5-4dfc-b69b-cacafd955821,57520-0095,KG,34,KG,PLN,13,33,44,64,CM
e80a7abb-0344-41b2-af10-dd6db199b5ea,01J3B94H20A4WHHA4M7T6JHQA8,CN,Stone,8225d023-2cb4-45ed-8707-f5bec70e7b85,3003de6a-82a1-49ec-ac61-607613eef4b6,49035-541,KG,90,KG,CNY,9,68,76,89,CM
fe3c8ad0-9183-4d87-8253-f0ac9c26443c,01J3B94H22BAEHWY3XCV8KDB5J,PL,Vinyl,0acb1a9f-d7f3-4ccc-a799-36a0d393d19c,ac342315-984f-4cb8-ab2d-3a71f8511c54,12546-985,KG,78,KG,PLN,1,38,55,15,CM
e98a6a52-d4a3-441d-b9c1-3abca6bb80e2,01J3B94H23NDAA1DK4J84M2E9D,PH,Rubber,298b4fdb-6a1c-4e18-92fd-836d9a143be4,f367495a-ccd2-42de-979a-873955c2fa8a,65601-744,KG,82,KG,PHP,32,84,20,41,CM
2d4c6111-0c78-4a0a-8151-8efd5b364715,01J3B94H25NMCVW1N7HHAVZYV1,ID,Rubber,0265d971-ba4f-4735-91b2-f054a7552c09,3e6504d2-f60e-4f9a-95f2-d6075033f54a,50436-0875,KG,44,KG,IDR,2,90,13,98,CM
6d3d2ca2-daf5-4823-a3ef-adc2e9648824,01J3B94H27N93BVWK7D3E987FH,AR,Vinyl,b6980417-329e-438d-a5d8-20bee154cbde,8ba28911-b8cc-4d11-8e6a-111e1d559184,64679-986,KG,28,KG,ARS,49,59,56,60,CM
ee53a108-4dcc-4323-adc1-97b2a3ce0047,01J3B94H28E9X6W6X5GT642D7K,CN,Plastic,37559915-5165-494e-bae3-38f5d93a8bd1,00a725f2-a4f6-4dbf-9c63-d179c1443813,64205-006,KG,96,KG,CNY,44,100,35,9,CM
c96512bf-c320-4f5e-b486-4093ea7d35a8,01J3B94H2AYCA3D3M3DF8MTQT9,GR,Brass,9c786bcb-107a-403e-9ea7-c57bdab3916a,1c05eddb-b406-4fc4-9efc-6303c3116339,41167-0843,KG,20,KG,EUR,48,95,40,46,CM
10b2b471-857d-4e99-8458-337a271e3dff,01J3B94H2CBMMWYXEYEVG8Y02H,CN,Plexiglass,4407ef54-7e13-4efa-bdab-85dddf70b221,f53fa81c-adcc-436a-9dfb-26910d67d314,0904-0202,KG,28,KG,CNY,61,87,12,93,CM
ca98a989-d565-47d5-80fd-6feb005484bd,01J3B94H2DJ2MX1PNB0M3GKRFS,BR,Steel,6aab0f69-9dbd-4e86-a8ea-dbfd226e697a,e8e79ff5-a69f-4ddd-874b-38d660d83125,48951-6015,KG,66,KG,BRL,63,92,28,16,CM
27dc4843-aab2-4f35-bc26-0c83694e7b79,01J3B94H2F8NG9K458WDVD279D,ID,Steel,566650fd-de61-446b-b87b-d554a2b22c10,025bf0c5-d90d-4f49-b912-0daa7efc5e6e,11822-0190,KG,80,KG,IDR,41,27,14,3,CM
365cc28f-9604-4278-b843-a07ee12481e5,01J3B94H2GDD0J54DA829BXE0G,PH,Glass,560af1f0-a98d-442b-8290-dd472a354f51,6a0482d2-c00e-4e40-855e-9f0d4043e391,57520-1034,KG,50,KG,PHP,56,56,65,76,CM
924fb88d-b37d-424a-9edf-c5bfaa2affe4,01J3B94H2J3F02ZZ87KTD4JAXC,ML,Glass,c07721dc-a636-4445-9d0f-0892b8c73a65,659da348-6ab4-425f-96fd-62e7aabf5205,68084-235,KG,52,KG,XOF,71,15,79,16,CM
